employee_id,fullname,directorate,position,grade,tgv_name,tv_name,baseline_score,tv_match_rate,tgv_match_rate,final_match_rate
EMP101497,Bayu Santoso,HR & Corp Affairs,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100397,Yuni Iqbal Putra,Commercial,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP101640,Rendra Zulfikar,Commercial,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP101366,Rani Firmansyah,Technology,HRBP,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101382,Citra Zulfikar Siregar,HR & Corp Affairs,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100638,Budi Yudhistira Permadi,Commercial,Finance Officer,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100975,Dwi Maulida,Commercial,Brand Executive,V,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100638,Budi Yudhistira Permadi,Commercial,Finance Officer,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100825,Yuni Handayani,HR & Corp Affairs,Supply Planner,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100964,Cahyo Ginting,Commercial,HRBP,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101248,Cahyo Lestari,Commercial,Finance Officer,III,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101051,Bella Permadi,HR & Corp Affairs,Supply Planner,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP101268,Rani Lestari,HR & Corp Affairs,HRBP,V,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100137,Rizky Jatmiko Hasibuan,HR & Corp Affairs,Brand Executive,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100721,Nadia Rachman Maulana,Commercial,Brand Executive,V,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100444,Dimas Purnama,Technology,Data Analyst,V,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100835,Nurlita Purnama,HR & Corp Affairs,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100932,Ahmad Kurniawan,Commercial,Finance Officer,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100930,Intan Aji Hartanto,Commercial,Finance Officer,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100815,Andi Dharma Saputra,Commercial,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP101268,Rani Lestari,HR & Corp Affairs,HRBP,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100829,Bayu Wibowo,HR & Corp Affairs,Data Analyst,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100034,Ari Adi Ginting,HR & Corp Affairs,Supply Planner,III,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101748,Wulan Rohman,Commercial,Finance Officer,III,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100280,Yuni Nabila Handayani,Technology,HRBP,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100722,Nadia Zulfikar,Technology,Supply Planner,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100615,Ahmad Halim Nugroho,Technology,HRBP,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100858,Maya Fadillah Utami,HR & Corp Affairs,Sales Supervisor,V,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100224,Rafa Maulida,Commercial,HRBP,V,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101884,Novi Anugrah Nugroho,HR & Corp Affairs,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100975,Dwi Maulida,Commercial,Brand Executive,V,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101337,Lestari Jatmiko Situmorang,Commercial,Supply Planner,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100815,Andi Dharma Saputra,Commercial,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101640,Rendra Zulfikar,Commercial,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100233,Utami Iqbal Gunawan,Technology,Supply Planner,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100835,Nurlita Purnama,HR & Corp Affairs,Brand Executive,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100829,Bayu Wibowo,HR & Corp Affairs,Data Analyst,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100079,Novi Hasibuan,Commercial,Finance Officer,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100825,Yuni Handayani,HR & Corp Affairs,Supply Planner,III,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100410,Adit Saputra Wijaya,Technology,HRBP,III,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101345,Nadia Pramudita Gunawan,HR & Corp Affairs,Sales Supervisor,III,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100815,Andi Dharma Saputra,Commercial,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100280,Yuni Nabila Handayani,Technology,HRBP,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP101349,Novi Kusuma,Commercial,HRBP,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101139,Rendra Gunawan,Commercial,Sales Supervisor,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100160,Nugroho Rachman Salsabila,HR & Corp Affairs,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101366,Rani Firmansyah,Technology,HRBP,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100778,Arif Qolbi Suharto,HR & Corp Affairs,Sales Supervisor,III,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100410,Adit Saputra Wijaya,Technology,HRBP,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100397,Yuni Iqbal Putra,Commercial,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100358,Rizki Handayani,Technology,Finance Officer,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100034,Ari Adi Ginting,HR & Corp Affairs,Supply Planner,III,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101544,Dewi Wibowo,HR & Corp Affairs,Data Analyst,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101795,Ayunda Tamba,HR & Corp Affairs,Data Analyst,V,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101428,Umar Wibowo,HR & Corp Affairs,Data Analyst,V,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101177,Mahendra Siregar,Technology,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP101431,Valdo Rahmawati,Commercial,Brand Executive,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100722,Nadia Zulfikar,Technology,Supply Planner,III,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100721,Nadia Rachman Maulana,Commercial,Brand Executive,V,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101382,Citra Zulfikar Siregar,HR & Corp Affairs,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101799,Rani Ganesha Rohman,Commercial,Supply Planner,III,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100858,Maya Fadillah Utami,HR & Corp Affairs,Sales Supervisor,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100825,Yuni Handayani,HR & Corp Affairs,Supply Planner,III,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100410,Adit Saputra Wijaya,Technology,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101799,Rani Ganesha Rohman,Commercial,Supply Planner,III,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101382,Citra Zulfikar Siregar,HR & Corp Affairs,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100675,Fajar Permadi,Technology,HRBP,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100815,Andi Dharma Saputra,Commercial,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100652,Eko Mahardika Lukman,HR & Corp Affairs,Supply Planner,III,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100444,Dimas Purnama,Technology,Data Analyst,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100638,Budi Yudhistira Permadi,Commercial,Finance Officer,V,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101248,Cahyo Lestari,Commercial,Finance Officer,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100034,Ari Adi Ginting,HR & Corp Affairs,Supply Planner,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100615,Ahmad Halim Nugroho,Technology,HRBP,III,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101799,Rani Ganesha Rohman,Commercial,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101268,Rani Lestari,HR & Corp Affairs,HRBP,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100675,Fajar Permadi,Technology,HRBP,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100722,Nadia Zulfikar,Technology,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100964,Cahyo Ginting,Commercial,HRBP,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101248,Cahyo Lestari,Commercial,Finance Officer,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101835,Yoga Kusuma,Technology,Supply Planner,V,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100397,Yuni Iqbal Putra,Commercial,Sales Supervisor,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100142,Indra Putra,Technology,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100554,Intan Saputra,Technology,HRBP,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100358,Rizki Handayani,Technology,Finance Officer,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100554,Intan Saputra,Technology,HRBP,V,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100358,Rizki Handayani,Technology,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101984,Putri Utami,Technology,Data Analyst,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP101428,Umar Wibowo,HR & Corp Affairs,Data Analyst,V,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101431,Valdo Rahmawati,Commercial,Brand Executive,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100778,Arif Qolbi Suharto,HR & Corp Affairs,Sales Supervisor,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101051,Bella Permadi,HR & Corp Affairs,Supply Planner,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101984,Putri Utami,Technology,Data Analyst,V,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101748,Wulan Rohman,Commercial,Finance Officer,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP101890,Prasetyo Qolbi Maulida,HR & Corp Affairs,Brand Executive,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100721,Nadia Rachman Maulana,Commercial,Brand Executive,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101890,Prasetyo Qolbi Maulida,HR & Corp Affairs,Brand Executive,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101884,Novi Anugrah Nugroho,HR & Corp Affairs,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP101337,Lestari Jatmiko Situmorang,Commercial,Supply Planner,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100444,Dimas Purnama,Technology,Data Analyst,V,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100410,Adit Saputra Wijaya,Technology,HRBP,III,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101349,Novi Kusuma,Commercial,HRBP,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100079,Novi Hasibuan,Commercial,Finance Officer,III,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100397,Yuni Iqbal Putra,Commercial,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101337,Lestari Jatmiko Situmorang,Commercial,Supply Planner,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP101345,Nadia Pramudita Gunawan,HR & Corp Affairs,Sales Supervisor,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP101349,Novi Kusuma,Commercial,HRBP,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100233,Utami Iqbal Gunawan,Technology,Supply Planner,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101366,Rani Firmansyah,Technology,HRBP,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP101497,Bayu Santoso,HR & Corp Affairs,Supply Planner,III,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100358,Rizki Handayani,Technology,Finance Officer,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100444,Dimas Purnama,Technology,Data Analyst,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100835,Nurlita Purnama,HR & Corp Affairs,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101884,Novi Anugrah Nugroho,HR & Corp Affairs,Brand Executive,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101890,Prasetyo Qolbi Maulida,HR & Corp Affairs,Brand Executive,V,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100319,Valdo Anugrah Ramadhan,Technology,Sales Supervisor,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100652,Eko Mahardika Lukman,HR & Corp Affairs,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101382,Citra Zulfikar Siregar,HR & Corp Affairs,Sales Supervisor,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100319,Valdo Anugrah Ramadhan,Technology,Sales Supervisor,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100778,Arif Qolbi Suharto,HR & Corp Affairs,Sales Supervisor,III,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100778,Arif Qolbi Suharto,HR & Corp Affairs,Sales Supervisor,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100615,Ahmad Halim Nugroho,Technology,HRBP,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101428,Umar Wibowo,HR & Corp Affairs,Data Analyst,V,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100079,Novi Hasibuan,Commercial,Finance Officer,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101431,Valdo Rahmawati,Commercial,Brand Executive,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP101835,Yoga Kusuma,Technology,Supply Planner,V,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100280,Yuni Nabila Handayani,Technology,HRBP,V,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101748,Wulan Rohman,Commercial,Finance Officer,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101594,Nugroho Rachman Pratomo,Technology,Supply Planner,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101544,Dewi Wibowo,HR & Corp Affairs,Data Analyst,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100554,Intan Saputra,Technology,HRBP,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100233,Utami Iqbal Gunawan,Technology,Supply Planner,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP100160,Nugroho Rachman Salsabila,HR & Corp Affairs,Brand Executive,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101497,Bayu Santoso,HR & Corp Affairs,Supply Planner,III,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100224,Rafa Maulida,Commercial,HRBP,V,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101795,Ayunda Tamba,HR & Corp Affairs,Data Analyst,V,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101544,Dewi Wibowo,HR & Corp Affairs,Data Analyst,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101345,Nadia Pramudita Gunawan,HR & Corp Affairs,Sales Supervisor,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100930,Intan Aji Hartanto,Commercial,Finance Officer,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100825,Yuni Handayani,HR & Corp Affairs,Supply Planner,III,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100160,Nugroho Rachman Salsabila,HR & Corp Affairs,Brand Executive,IV,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101835,Yoga Kusuma,Technology,Supply Planner,V,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP101594,Nugroho Rachman Pratomo,Technology,Supply Planner,IV,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101890,Prasetyo Qolbi Maulida,HR & Corp Affairs,Brand Executive,V,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101596,Dimas Dharma Subekti,Commercial,Finance Officer,V,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100280,Yuni Nabila Handayani,Technology,HRBP,V,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP101748,Wulan Rohman,Commercial,Finance Officer,III,Behavioral Profile,Top 5 Strengths,100,100,100,96.25
EMP100142,Indra Putra,Technology,HRBP,III,Context & Experience,Education & Years of Service,100,85,85,96.25
EMP101544,Dewi Wibowo,HR & Corp Affairs,Data Analyst,IV,Cognitive & Personality Profile,IQ Score,109,100.00,100.00,96.25
EMP100675,Fajar Permadi,Technology,HRBP,IV,Core Competencies,Average of 10 Pillars,3.46938775510204,100.00,100.00,96.25
EMP100137,Rizky Jatmiko Hasibuan,HR & Corp Affairs,Brand Executive,III,Context & Experience,Education & Years of Service,100,85,85,96.25
